 drate_e01000 , LVD, -0.005144 
 drate_e01000 , Fert_insects, 0.02938 
 drate_e01000 , Fert_verteb, -0.001427 
 drate_e01000 , Fert_wind, 0.03053 
 drate_e01000 , Fert_water, 0.0006289 
